source,area,iso,adm_id,id,sex,age2,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
DHS,Western Asia,IRQ,Baghdad,3,1,1,65354,69234.06206,73114.06659,71996.74131,71124.68681,70766.52759,70945.6072,95082.70787,97910.92658,100823.3739,103599.0988,94614.29418,103891.3491,105391.4425,106511.6869,107200.4391,107692.3345,107777.3587,107648.5176,107565.2158,107706.1013
DHS,Western Asia,IRQ,Baghdad,3,1,10,391199,379078.7853,366958.9296,366938.8221,366852.7772,366993.6613,366923.2193,341138.0822,347151.4622,353321.3549,359212.2162,387521.5867,392744.2041,396659.8925,400792.4259,405737.1455,411867.2527,418765.3183,426149.3144,433636.4672,441010.5018
DHS,Western Asia,IRQ,Baghdad,3,1,15,354677,344727.0999,334777.3856,335411.5887,335711.0709,335430.3029,335570.6869,311242.9791,313827.4391,317608.8976,322952.5772,347661.844,353116.933,361465.8833,368810.2519,374510.2885,378858.0054,381906.1003,384378.0362,387381.9164,391580.05
DHS,Western Asia,IRQ,Baghdad,3,1,20,302203,298928.9694,295654.6517,295079.0469,294297.5783,293554.48,293926.0292,280510.0987,282843.9229,285717.2594,289292.037,295413.8173,299574.2257,305304.7411,311103.5683,316882.8248,322324.2409,327974.4791,333421.4407,338074.9733,341667.0459
DHS,Western Asia,IRQ,Baghdad,3,1,25,224224,234427.9423,244631.8445,246710.6375,247896.2896,248071.248,247983.7688,260244.1688,260964.0127,262109.1808,264201.1996,227884.9816,245858.8359,251318.5807,256674.3324,261561.1127,265520.5466,269040.9963,272324.1824,275711.7188,279398.3363
DHS,Western Asia,IRQ,Baghdad,3,1,30,173438,184382.5549,195326.7064,197780.8538,199564.0124,201078.4721,200321.2423,241430.1777,244824.1503,247945.6564,250849.392,215352.1384,231013.0294,234597.4625,238348.4214,242301.0646,245945.0301,249791.5032,253691.9949,257425.7888,260883.2952
DHS,Western Asia,IRQ,Baghdad,3,1,35,154973,160486.38,165999.7207,175656.0976,184068.9779,190429.2307,187249.1043,199708.8805,203581.4165,207315.0572,211516.5538,212310.3851,219424.3273,225144.7972,230466.5023,235097.826,238749.853,241820.2488,244578.6718,247444.5997,250677.0382
DHS,Western Asia,IRQ,Baghdad,3,1,4,254378,272673.1537,290968.5725,289422.0208,287485.7921,285983.9784,286734.8853,346469.3218,351814.2436,358225.5849,365445.9225,339118.9544,365058.4342,372135.0079,378437.8156,383862.2429,389624.7016,393482.1275,395930.5312,397629.7174,399069.1514
DHS,Western Asia,IRQ,Baghdad,3,1,40,110429,113032.6569,115636.7502,119212.7953,124038.6555,129752.5066,126895.5811,158340.0065,168955.237,178976.9647,187787.6865,178481.6022,182238.4769,187585.0541,192677.5037,197783.6428,202456.6242,207057.8675,211452.2297,215426.9551,218896.8109
DHS,Western Asia,IRQ,Baghdad,3,1,45,116596,111376.5775,106156.8785,100963.2605,96579.45649,94361.87622,95470.66636,108412.0288,112469.5187,118109.6047,125184.9457,133066.1991,135898.8023,146407.5202,156307.0323,164799.5448,171636.7519,177108.5212,181623.4688,185872.7047,190266.8409
DHS,Western Asia,IRQ,Baghdad,3,1,5,401449,398669.0197,395889.448,397919.8979,399355.6178,399316.1309,399335.8743,373917.8903,375910.1237,378044.717,381711.4016,418197.104,420878.6764,429860.4248,439361.4684,448045.4411,456399.8088,464311.6192,471646.426,478238.3093,483847.3589
DHS,Western Asia,IRQ,Baghdad,3,1,50,90250,85542.82075,80835.64587,88297.1242,93675.14915,95556.76767,94615.95841,86210.21945,82430.71183,79517.248560000007,78655.94813,129131.0137,111806.9563,117160.4868,124106.9571,132319.1736,141389.383,151856.2474,162822.3848,173049.2572,181824.4174
DHS,Western Asia,IRQ,Baghdad,3,1,55,60952,60242.3732,59532.53056,56921.3255,55951.91697,57344.95781,56648.43739,67181.36803,73926.7834,79165.56696,81760.0797,99911.89237,83943.44556,80910.9922,78696.1958,78335.15738,79124.07417,81270.74848,84688.24714,89228.13248,94758.89986
DHS,Western Asia,IRQ,Baghdad,3,1,60,44616,48132.45051,51648.97664,52343.41889,52438.42368,51727.78972,52083.1067,53398.99066,51333.15514,50971.00466,53067.26898,68073.23711,67289.39051,74627.27176,80321.26061,83123.5987,83088.04269,80831.91477,77646.1759,75327.01326,74858.40444
DHS,Western Asia,IRQ,Baghdad,3,1,65,28875,31032.92738,33191.34879,33365.40976,33617.53885,33965.48737,33791.51311,45376.83093,46195.63392,46602.79715,46443.25195,43357.84261,43665.74753,42167.23179,42136.67251,44114.40937,47388.94988,52410.22851,57850.00466,61921.93495,63785.26898
DHS,Western Asia,IRQ,Baghdad,3,1,70,25694,24989.8461,24285.49408,24504.1952,24726.23187,24927.98792,24827.10989,33451.35222,33721.7607,34187.79016,34908.35924,27068.45258,34189.44844,35019.12516,35466.17943,35369.44547,34430.66391,32920.75002,31621.61534,31554.0606,33131.74973
DHS,Western Asia,IRQ,Baghdad,3,1,75,11509,13898.71183,16288.80388,16128.16142,16049.0304,16063.67024,16056.35032,15991.91703,16126.51816,16290.97252,16498.82145,14675.0045,17507.82965,17719.59368,18011.55577,18397.18448,18754.70765,19221.72573,19642.04618,19789.4416,19603.73322
DHS,Western Asia,IRQ,Baghdad,3,1,80,16679,16069.89547,15460.30131,15247.23159,14775.21368,14073.0174,14424.11554,14600.55697,14544.17537,14300.08147,13895.26331,17584.43135,14192.20483,14384.93127,14374.938039999999,14167.69497,14819.71441,15235.02323,15427.36472,15434.15907,15282.51032
DHS,Western Asia,IRQ,Basra,4,2,1,27413,28967.35628,30522.11187,30118.58629,29819.15503,29734.62147,29776.88825,30521.33966,33448.66483,36570.40214,39814.14726,42195.88206,48687.91167,52080.49038,55418.47405,58644.37823,61844.33835,64900.81607,67906.31103,71019.08709,74370.24179
DHS,Western Asia,IRQ,Basra,4,2,10,97422,94186.97849,90952.07307,91137.45732,91316.29436,91553.42457,91434.85947,102127.1174,110605.1743,119521.8252,128748.257,147639.5385,157233.4737,167448.5801,178143.6185,189612.9761,202053.2695,215420.382,229645.1841,244580.8745,260136.4939
DHS,Western Asia,IRQ,Basra,4,2,15,87363,84716.43676,82070.17027,82397.75667,82652.54116,82766.08332,82709.31224,85774.53169,92043.95694,98904.92354,106555.7615,122585.2072,130836.2311,141222.7777,151714.8198,161979.963,172012.2374,181822.2123,191702.7613,202213.5698,213770.201
DHS,Western Asia,IRQ,Basra,4,2,20,85164,84043.77523,82923.51672,82935.3097,82897.41919,82871.00327,82884.21123,80799.16809,86706.33232,92995.36923,99764.09289,110232.2702,117465.637,126231.5445,135433.7564,145041.7911,154871.9463,165244.61060000001,175978.7546,186758.719,197390.6657
DHS,Western Asia,IRQ,Basra,4,2,25,68704,71652.91415,74601.77263,75393.19285,75921.97719,76143.61245,76032.79482,74624.74585,79639.41386,84927.93217,90701.82664,87160.98903,98814.50769,106509.2787,114533.5892,122714.5692,130769.4865,138942.2135,147326.6868,156117.4997,165453.4519
DHS,Western Asia,IRQ,Basra,4,2,30,61111,64803.52393,68496.50839,69502.29689,70283.01122,70973.01778,70628.0145,69552.26041,75061.89535,80712.84553,86519.12886,84281.61779,95005.46665,101733.3593,108827.8225,116320.2972,123943.4458,131999.0003,140436.2445,149150.8194,158079.487
DHS,Western Asia,IRQ,Basra,4,2,35,45269,46764.9145,48260.4679,51174.72343,53743.51877,55723.53665,54733.52771,57688.4699,62585.73406,67668.87372,73150.17935,74681.28051,81106.14108,87752.36569,94578.4763,101439.1583,108139.7773,114853.038,121688.0323,128857.1182,136521.372
DHS,Western Asia,IRQ,Basra,4,2,4,97078,103797.022,110515.8576,110158.5446,109662.0164,109330.4428,109496.2296,133581.0763,144357.4316,156064.1718,168687.4073,165536.974,187255.1539,201279.6531,215516.9634,229844.8887,244901.4015,259344.6326,273369.9095,287350.3291,301603.7082
DHS,Western Asia,IRQ,Basra,4,2,40,31965,32639.68469,33314.1261,34416.24794,35888.13778,37624.36614,36756.25196,41861.77016,47538.35659,53467.58005,59439.26528,60181.95704,64571.57399,70085.38822,75796.27204,81804.9772,87903.60406,94270.08377,100849.5322,107538.2117,114276.7436
DHS,Western Asia,IRQ,Basra,4,2,45,28826,27473.40202,26120.71744,24894.78797,23866.1873,23369.76888,23617.97809,29440.51144,32504.85932,36242.61735,40700.4653,44499.24852,47756.11612,54250.62053,60982.80928,67601.67222,73908.95343,79971.21378,85910.3839,92021.7441,98513.01346
DHS,Western Asia,IRQ,Basra,4,2,5,120558,119441.4217,118324.8489,119180.6617,119873.492,120126.7632,120000.1276,127673.3464,136600.9106,145859.1335,156040.9262,182671.4993,193185.7733,208052.834,223900.8405,240064.7202,256706.6187,273847.405,291403.7182,309260.2134,327222.9223
DHS,Western Asia,IRQ,Basra,4,2,50,23858,22562.82714,21267.81277,23279.54984,24751.73434,25304.76189,25028.24811,22311.33414,22703.94968,23253.83535,24371.24696,34322.44389,31228.05342,34505.25261,38484.66901,43140.67436,48391.18788,54499.13547,61213.96681,68093.75749,74824.77505
DHS,Western Asia,IRQ,Basra,4,2,55,17179,16939.50712,16699.66014,16000.60474,15762.66283,16190.84127,15976.75205,19182.97326,22465.41594,25542.88003,27950.38372,34356.93398,30332.79656,30829.12103,31571.47986,33042.31309,35035.44978,37734.68952,41191.64428,45424.3724,50450.18897
DHS,Western Asia,IRQ,Basra,4,2,60,12878,13857.78364,14837.46411,15068.43502,15128.95443,14956.94067,15042.94755,12435.39982,12722.43495,13412.70454,14795.60857,22373.91029,23240.23574,27178.12265,30799.23926,33512.46182,35164.61426,35872.17103,36097.26762,36652.71531,38093.56578
DHS,Western Asia,IRQ,Basra,4,2,65,6909,7407.026035,7904.684937,7962.771062,8040.571256,8141.761996,8091.166626,11503.66463,12463.74505,13349.97626,14096.2652,17222.33071,18226.09396,18559.05041,19526.68325,21494.1975,24238.35741,28109.27336,32502.47456,36413.18733,39227.46314
DHS,Western Asia,IRQ,Basra,4,2,70,9800,9509.076175,9218.480749,9320.966697,9426.091979,9524.024932,9475.058456,6412.595179,6879.802386,7405.555396,8011.779221,8240.219712,10936.94183,11812.37036,12596.03196,13207.4848,13496.54477,13531.7632,13615.95736,14220.68558,15615.83841
DHS,Western Asia,IRQ,Basra,4,2,75,3668,4418.014169,5167.565709,5127.312384,5113.366703,5129.351746,5121.359224,5380.756939,5774.69475,6193.787722,6646.226833,6071.612979,7611.786446,8123.365554,8694.028299,9336.7065020000009,9991.667579,10738.10187,11494.79775,12121.30263,12557.70259
DHS,Western Asia,IRQ,Basra,4,2,80,6576,6321.088468,6066.306869,5995.225485,5822.393031,5557.948713,5690.170872,4108.666127,4355.781706,4547.119831,4681.419929,8050.573055,6827.736978,7297.307683,7678.005746,7956.355339,8736.553515,9417.83101,9990.310409,10460.95551,10832.75039
DHS,Western Asia,IRQ,Basra,4,1,1,30139,31848.26231,33557.64384,33113.98622,32784.77547,32691.83475,32738.30511,31959.17053,35024.39916,38293.19851,41689.75333,42880.47037,49477.82702,52925.44712,56317.58642,59595.82785,62847.70429,65953.77047,69008.02675,72171.30466,75576.82867
DHS,Western Asia,IRQ,Basra,4,1,10,98583,95309.6242,92036.16088,92223.75478,92404.72345,92644.68009,92524.70177,112242.0241,121559.7675,131359.5442,141499.7833,155771.5317,165893.9013,176671.6563,187955.7779,200056.8683,213182.3737,227285.7474,242294.0523,258052.4013,274464.825
DHS,Western Asia,IRQ,Basra,4,1,15,88404,85726.19995,83048.39174,83379.88275,83637.7041,83752.59961,83695.15186,94269.84041,101160.2041,108700.6967,117109.2914,129337.2066,138042.6973,149001.3354,160071.2796,170901.8275,181486.6801,191836.9888,202261.759,213351.5033,225544.6743
DHS,Western Asia,IRQ,Basra,4,1,20,78681,77645.84253,76610.86503,76621.76026,76586.75421,76562.34923,76574.55172,79655.51163,85479.06403,91679.08397,98352.00102,114984.3808,122529.5778,131673.3834,141272.3024,151294.5393,161548.4722,172368.3018,183565.1945,194809.8829,205900.1726
DHS,Western Asia,IRQ,Basra,4,1,25,63474,66198.25053,68922.62364,69653.79606,70142.32605,70347.08907,70244.70756,73568.48408,78512.17293,83725.83591,89418.00489,90918.49717,103074.3987,111100.8911,119471.1294,128004.7914,136406.956,144932.009,153677.9367,162847.7214,172586.1463
DHS,Western Asia,IRQ,Basra,4,1,30,56458,59870.27832,63282.12993,64211.35158,64932.6331,65570.11209,65251.37259,68567.79617,73999.44603,79570.41091,85294.51031,87914.99631,99101.15003,106119.082,113519.3873,121334.8625,129286.6448,137689.474,146490.4476,155580.7076,164894.2899
DHS,Western Asia,IRQ,Basra,4,1,35,41823,43204.87957,44586.58218,47278.98652,49652.22925,51481.51591,50566.87258,56871.92943,61699.87619,66711.06752,72114.78905,77900.78872,84602.62487,91535.36807,98655.75214,105812.198,112801.6805,119804.3497,126934.0005,134412.1455,142406.8051
DHS,Western Asia,IRQ,Basra,4,1,4,106733,114120.003,121507.0505,121114.2015,120568.2918,120203.742,120386.0169,139873.9519,151157.9709,163416.2044,176634.1083,168222.655,190293.1918,204545.2252,219013.5225,233573.9048,248874.6953,263552.2542,277805.0779,292012.3166,306496.9434
DHS,Western Asia,IRQ,Basra,4,1,40,29532,30154.94973,30778.04849,31796.26999,33156.11045,34760.16636,33958.13841,41269.2457,46865.48396,52710.78336,58597.94351,62776.39976,67355.25299,73106.76763,79063.84751,85331.5878,91693.12632,98334.06481,105197.1532,112174.1814,119203.2113
DHS,Western Asia,IRQ,Basra,4,1,45,28504,27166.72262,25829.13776,24616.89307,23599.77443,23108.89742,23354.33593,31679.58581,34976.99021,38999.02041,43795.90639,41900.09768,44966.73532,51081.90307,57420.87227,63653.13491,69592.01495,75300.18552,80892.45542,86646.85797,92758.97962
DHS,Western Asia,IRQ,Basra,4,1,5,121995,120865.0835,119735.2019,120601.2153,121302.3037,121558.5938,121430.4488,140318.4109,150130.1818,160305.3607,171495.5818,192733.0546,203826.4553,219512.3945,236233.3099,253287.497,270846.0321,288930.9337,307454.2495,326294.2814,345246.3772
DHS,Western Asia,IRQ,Basra,4,1,50,23592,22310.96339,21030.40497,23019.68547,24475.43631,25022.29054,24748.86342,24008.20468,24430.68028,25022.38706,26224.78251,32317.70871,29404.0581,32489.83978,36236.82296,40620.8763,45564.71326,51315.90253,57638.52815,64116.47803,70454.34446
DHS,Western Asia,IRQ,Basra,4,1,55,16988,16750.41522,16513.2456,15821.9936,15586.70777,16010.10656,15798.40717,20641.91883,24174.00505,27485.52319,30076.12763,32350.18428,28561.09218,29028.4269,29727.42538,31112.34891,32989.06873,35530.64893,38785.68687,42771.18612,47503.45042
DHS,Western Asia,IRQ,Basra,4,1,60,12734,13703.09232,14671.83684,14900.22947,14960.07332,14789.97971,14875.02652,13381.16413,13690.02949,14432.79698,15920.87666,21067.07546,21882.79982,25590.6792,29000.29049,31555.03678,33110.68886,33776.91804,33988.867,34511.87161,35868.56363
DHS,Western Asia,IRQ,Basra,4,1,65,6832,7324.343074,7816.446722,7873.884444,7950.816172,8050.877343,8000.846757,12378.56657,13411.66514,14365.29795,15168.34529,16216.39383,17161.5284,17475.03724,18386.15174,20238.7457,22822.62234,26467.44245,30604.04173,34286.33419,36936.23133
DHS,Western Asia,IRQ,Basra,4,1,70,9690,9402.928501,9115.576926,9216.918848,9320.870639,9417.710389,9369.290514,6900.299939,7403.040213,7968.778945,8621.108635,7758.917787,10298.12742,11122.42315,11860.311960000001,12436.05053,12708.22684,12741.3882,12820.66467,13390.0714,14703.73493
DHS,Western Asia,IRQ,Basra,4,1,75,3628,4368.696873,5109.881338,5070.077351,5056.287343,5072.093949,5064.190646,5789.986073,6213.884506,6664.851257,7151.70026,5716.976923,7167.190598,7648.888948,8186.219927,8791.360022,9408.065562,10110.90147,10823.39959,11413.31103,11824.22136
DHS,Western Asia,IRQ,Basra,4,1,80,6502,6250.527583,5998.590053,5928.302134,5757.39897,5495.906584,5626.652777,4421.147419,4687.057174,4892.947366,5037.46155,7580.348176,6428.936574,6871.080184,7229.542103,7491.633611,8226.261293,8867.746139,9406.787663,9849.942918,10200.02168
DHS,Western Asia,IRQ,Diala,5,2,1,13296,14683.70878,16071.75808,16465.65781,16926.07157,17526.56695,17226.31926,18711.60531,18908.859,19089.76288,19206.69589,19034.8805,20373.6009,20179.43696,19887.35991,19491.41642,19037.99091,18495.94757,17904.97486,17311.73854,16743.44183
DHS,Western Asia,IRQ,Diala,5,2,10,72072,72560.2142,73048.50683,75996.1068,79060.40839,82311.20688,80685.80764,72933.58437,72835.14836,72677.00842,72349.51562,76136.67449,75214.71193,74169.71133,73080.91554,72043.73309,71104.68056,70181.77688,69220.074,68155.23699,66951.13849
DHS,Western Asia,IRQ,Diala,5,2,15,58799,59383.52079,59967.93955,62509.33467,65103.15512,67697.37541,66400.26527,60605.79134,59969.45912,59502.74813,59243.4707,68046.66092,67369.50265,67332.91208,66994.5145,66247.11623,65158.21539,63762.01516,62198.60071,60654.7146,59221.76932
DHS,Western Asia,IRQ,Diala,5,2,20,51332,52796.72734,54261.9044,56344.62421,58475.0179,60702.35662,59588.68726,60892.4125,60254.04229,59673.42377,59161.38534,56924.58327,56268.91082,55990.31347,55636.59175,55185.01837,54576.40776,53909.43191,53117.15922,52114.37197,50872.51156
DHS,Western Asia,IRQ,Diala,5,2,25,38535,41981.24429,45427.13192,47664.38599,49836.29112,51902.14222,50869.21667,52464.19128,51628.23204,50838.64999,50176.91272,47351.61844,49796.62986,49699.72848,49498.04356,49118.5722,48479.72849,47686.25692,46781.87157,45829.99175,44859.45257
DHS,Western Asia,IRQ,Diala,5,2,30,33290,36899.76392,40509.4476,42675.90507,44807.45536,46985.81822,45896.63679,45231.82101,45012.32341,44692.92967,44274.4064,41864.89896,43775.62366,43404.47066,43003.08462,42570.58482,42012.81995,41422.29616,40773.67751,40033.94072,39188.45677
DHS,Western Asia,IRQ,Diala,5,2,35,24002,25891.04267,27779.79423,30583.60644,33348.44802,35905.5682,34627.00811,43736.38339,43753.04456,43682.36443,43639.22493,40007.37313,40304.04008,40377.64718,40305.38548,40037.8591,39532.55049,38870.23007,38103.04134,37301.14896,36500.12774
DHS,Western Asia,IRQ,Diala,5,2,4,50505,56462.97225,62420.69677,64597.82555,66768.60065,69124.30152,67946.45109,66143.33769,65911.22676,65797.24682,65725.15464,71400.30281,74921.31366,74569.08454,73948.43477,73042.70041,72083.75378,70668.95168,68919.04373,66973.38569,64924.28532
DHS,Western Asia,IRQ,Diala,5,2,40,18362,19568.44115,20775.35327,22283.28474,24125.86809,26264.84362,25195.35586,33988.89955,35591.21053,36963.52536,37975.25799,36870.89713,36696.55825,36880.66784,36940.92191,36926.15221,36750.66168,36486.95615,36113.93227,35601.289,34941.43318
DHS,Western Asia,IRQ,Diala,5,2,45,21091,20920.09312,20748.81729,20531.1073,20436.34958,20780.13179,20608.24069,21147.36109,21529.71109,22166.32651,23004.77502,27829.29927,27704.17081,29141.2515,30338.87736,31148.98949,31541.89121,31595.81957,31403.55007,31097.50659,30747.4184
DHS,Western Asia,IRQ,Diala,5,2,5,72855,75242.47056,77629.87296,81181.00151,84778.9643,88222.29012,86500.62721,87565.09179,86389.99337,85178.05851,84212.59897,88204.92953,86529.41492,86287.83944,86004.32133,85405.79392,84586.33597,83536.64653,82243.32223,80692.21358,78855.36425
DHS,Western Asia,IRQ,Diala,5,2,50,16648,16379.68109,16111.56293,18309.86395,20213.0808,21458.66667,20835.87374,24881.33876,23346.87188,22080.35944,21386.20571,23001.5638,19412.90976,19861.7845,20516.7894,21301.14841,22130.26046,23073.58705,23978.01214,24658.80199,25025.91924
DHS,Western Asia,IRQ,Diala,5,2,55,10639,10933.55377,11227.90892,11169.23275,11424.38597,12185.58262,11804.98429,13459.63907,14534.86617,15259.86524,15431.67446,18757.53387,15361.738,14456.93993,13711.93555,13291.33824,13052.99341,13015.12858,13144.79931,13400.95623,13746.41958
DHS,Western Asia,IRQ,Diala,5,2,60,8995,10122.67068,11250.7144,11862.71958,12366.34525,12695.47121,12530.90823,14353.30286,13540.70932,13181.71129,13437.94051,10515.21667,10131.72574,10971.08759,11514.86388,11604.31728,11277.77105,10650.75361,9915.946049,9308.249188,8934.976607
DHS,Western Asia,IRQ,Diala,5,2,65,5493,6157.37579,6822.095988,7134.987005,7480.52708,7865.698563,7673.112822,10571.19851,10561.25804,10445.56297,10192.94929,9620.391617,9444.109067,8904.519162,8677.043873,8846.245564,9239.428192,9919.660047,10612.08564,10991.19812,10935.94982
DHS,Western Asia,IRQ,Diala,5,2,70,4981,5033.963116,5086.915196,5340.129596,5607.107094,5883.033255,5745.070174,8373.175744,8283.453277,8233.364817,8231.768361,4928.24866,6067.5908229999995,6067.988803,5992.803809,5819.837646,5508.29896,5112.749952,4759.764832,4595.786756,4661.0588530000005
DHS,Western Asia,IRQ,Diala,5,2,75,2006,2536.544406,3067.355908,3159.829406,3271.878253,3408.209477,3340.043865,3499.020597,3462.671062,3429.436637,3400.838977,2797.026821,3252.712721,3214.270646,3186.075662,3169.006912,3141.026567,3125.117947,3095.119183,3017.361597,2887.142387
